quote,author,tags,likes
"On the Samael Qlipha, the magician makes a pact with the dark forces and realizes the invitation of Friedrich Neitzsche to re-evaluate old values. Insanity becomes wisdom; death becomes life. Samael is the 'Poison of God.' Here is where illusions are poisoned, and all categories and conceptions are deconstructed until nothing is left. The dark side of the astral plane could be compared to a chalice filled with poison or an intoxicating fluid. While Gamaliel is the chalice, Samael is the elixir and the following lower Qlipha, A'arab Zaraq, is where the magician experiences the effect.","Thomas Karlsson,","esoteric, magick, occult, philosophy, qliphoth",4
"Every time you help someone to achieve success, you become more successful. Always help to lift the burdens of others.",Debasish Mridha,"achieve-success, debasish-mridha, debasish-mridha-md, help-someone, inspirational, lift-the-burdens-of-others, philosophy, quotes",4
The essence of technology is by no means anything technological.,"Martin Heidegger,","philosophy, science-and-religion",3
"The Fur Person learned then and there that it is better to be a philosopher than to be a king and that, all things considered, wisdom was to be preferred to power.","May Sarton,","cats, love, philosophy, power, wisdom",3
"Let us, in our character of knowers, not be ungrateful towards such determined reversals of the ordinary perspectives and values, with which the mind had for too long raged against itself with an apparently futile sacrilege! In the same way the very seeing of another vista, the very wishing to see another vista, is no little training and preparation of the intellect for its eternal ""Objectivity"" — objectivity being understood not as ""contemplation without interest"" (for that is inconceivable and nonsensical), but as the ability to have the pros and cons in one's power and to switch them on and off, so as to get to know how to utilise, for the advancement of knowledge, the difference in the perspective and in the emotional interpretations. But let us, forsooth, my philosophic colleagues, henceforward guard ourselves more carefully against this mythology of dangerous ancient ideas, which has set up a ""pure, will-less, painless, timeless subject of knowledge""; let us guard ourselves from the tentacles of such contradictory ideas as ""pure reason,"" ""absolute spirituality,"" ""knowledge-in-itself"": — in these theories an eye that cannot be thought of is required to think, an eye which ex hypothesi has no direction at all, an eye in which the active and interpreting functions are cramped, are absent; those functions, I say, by means of which ""abstract"" seeing first became seeing something; in these theories consequently the absurd and the nonsensical is always demanded of the eye. There is only a seeing from a perspective, only a ""knowing"" from a perspective, and the more emotions we express over a thing, the more eyes, different eyes, we train on the same thing, the more complete will be our ""idea"" of that thing, our ""objectivity."" But the elimination of the will altogether, the switching off of the emotions all and sundry, granted that we could do so, what! would not that be called intellectual castration?","Friedrich Nietzsche,","objectivity, philosophy, pragmatism",3
"[Truth] will keep your soul from withering and dying while you encounter the inevitable tragedy of life. It will help you avoid the terrible desire to seek vengeance for that tragedy-part of the terrible sin of Being, which everything must bear gracefully, just so it can exist.","Jordan B. Peterson,","inspirational-quotes, life, philosophy, realism, truth, wisdom-quotes",3
"As we know, priests make the most evil enemies – but why? Because they are the most powerless. Out of this powerlessness, their hate swells into something huge and uncanny to a most intellectual and poisonous level. The greatest haters in world history, and the most intelligent, have always been priests: – nobody else’s intelligence stands a chance against the intelligence of priestly revenge. The history of mankind would be far too stupid a thing if it had not had the intellect of the powerless injected into it...","Friedrich Nietzsche,","morals, philosophy",3
"There is so much in man that is horrifying!..
The world has been a madhouse for too long!...","Friedrich Nietzsche,","morality, philosophy",3
"Cause and effect, means and ends, seed and fruit, cannot be severed; for the effect already blooms in the cause, the end preexists in the means, the fruit in the seed.",Ralph Waldo Emerson,"philosophy, thought-provoking, transcendentalism",3
"Man, in his blindness, is quite satisfied with himself, but heartily dislikes the circumstances and situations of his life. He feels this way, not knowing that the cause of his displeasure lies not in the condition nor the person with whom he is displeased, but in his very self he likes so much. Not realizing that “he surrounds himself with the true image of himself” and that” what he is, that only he can see,” he is shocked when he discovers that it has always been his own deceitfulness that made him suspicious of others…","Neville Goddard,","inspirational, philosophy",2
"Les naturels sanguinaires à l'endroit des bestes, tesmoignent une propension naturelle à la cruauté.","Michel de Montaigne,","essay, french, philosophy, renaissance, skepticism",2
"I might have added, as it entered my mind to do, that some people found satisfaction in being. Being. Others in becoming. Being people have all the breaks. Becoming people are very unlucky, always in a tizzy. The Becoming people are always have to make explanations or offer justifications of the Being people. While the Being people provoke these explanations.","Saul Bellow,","change, humanity, personality, philosophy, spirit",2
To call yourself a “realistic” person is intensely arrogant and naïve.,Vizi Andrei,"philosophy, realistic",2
"A civilization at war chooses only the most obvious enemy, and often also the one perceived, at first, to be the most easily defeatable. But that enemy is not the true enemy, nor is it the gravest threat to that civilization. Thus, a civilization at war often chooses the wrong enemy.","Steven Erikson,","civilization, philosophy, war",2
"My conception of freedom. - The value of a thing sometimes lies not in what one attains with it, but in what one pays for it - what it costs us. I give an example. Liberal institutions immediately cease to be liberal as soon as they are attained: subsequently there is nothing more thoroughly harmful to freedom than liberal institutions. One knows, indeed, what they bring about: they undermine the will to power, they are the levelling of mountain and valley exalted to a moral principle, they make small, cowardly and smug - it is the herd animal which triumphs with them every time.","Friedrich Nietzsche,","philosophy, politics, truth",2
Philosophy is a root of science. Science is a branch of a philosophical tree.,Santosh Kalwar,"philosophy, quotes, science, tree-of-knowledge",2
"किसी अलौकिक परम सत्ता के अस्तित्व और उसमें आस्था मनुष्य के मन में गहरे धँसी होती है। यह सही है। इस परम सत्ता को, मनुष्य अपनी आखिरी अदालत मानता है। इस परम सत्ता में मनुष्य दया और मंगल की अपेक्षा करता है। फिर इस सत्ता के रूप बनते हैं, प्रार्थनाएँ बनती हैं। आराधना-विधि बनती है। पुरोहित वर्ग प्रकट होता है।कर्मकाण्ड बनते हैं। सम्प्रदाय बनते हैं। आपस में शत्रु भाव पैदा होता है, झगड़े होते हैं। दंगे होते हैं।","Harishankar Parsai,","philosophy, religion",2
"To be unable to take his enemies, his misfortunes and even his misdeeds seriously for long – that is the sign of strong, rounded natures with a superabundance of a power which is flexible, formative, healing and can make one forget...","Friedrich Nietzsche,","morals, philosophy",2
"...we then find the sovereign individual as the ripest fruit on its tree, like only to itself, having freed itself from the morality of custom, an autonomous, supra-ethical individual (because ‘autonomous’ and ‘ethical’ are mutually exclusive), in short, we find a man with his own, independent, enduring will, whose prerogative it is to promise – and in him a proud consciousness quivering in every muscle of what he has finally achieved and incorporated, an actual awareness of power and freedom, a feeling that man in general has reached completion.","Friedrich Nietzsche,","morality, philosophy",2
First mountains are mountains and rivers are rivers. Than mountains are no longer mountains and rivers are no longer rivers. Finally mountains are mountains and rivers are rivers.,"Dan Millman,","enlightenment, mountain, philosophy, river",2
...the truth of what one says lies in what one does.,"Bernhard Schlink,",philosophy,2
Life exists so the Universe can experience itself.,Steve Martin,"life, philosophy, steve-martin, the-universe",1
"We awaken by asking the right questions. We awaken when we see knowledge being spread that goes against our own personal experiences. We awaken when we see popular opinion being wrong but accepted as being right, and what is right being pushed as being wrong. We awaken by seeking answers in corners that are not popular. And we awaken by turning on the light inside when everything outside feels dark.","Suzy Kassem,","acceptance, ask-questions, awaken, awakened, awakened-heart, awakened-soul, awakening, awakening-mind, aware, awareness, conscience, conscious, consciousness, dark, darkness, development, enlighten, experiences, illumination, individual, individualism, individuality, inquiring, knowledge, knowledge-power, lessons, lies, life, light, light-and-darkness, light-quotations, light-quotes, media, morality, philosophy, pop-culture, popular, popular-opinion, popularity, power, question-everything, questions, right-and-wrong, right-questions, seek-truth, seeker, seeking-answers, seeking-truth, sheep, sleeping, spiritual, spiritual-growth, spirituality, thinking, transcedental, transcendence, waking-up, wisdom, wrong",52
"A mother gives you a life, a mother-in-law gives you her life.","Amit Kalantri,","after-marriage, amit-kalantri, amit-kalantri-proverb, amit-kalantri-quotes, amit-kalantri-writer, boy, daughter, family, girl, husband, in-laws, inspirational-quotes, love, matrimony, mom, mother, mother-in-law, motivational-quotes, mummy, philosophy, promise, relations, wedding-marriage, wife, wisdom",39
Daily dance uplift the soul to spiritual realms.,"Lailah Gifty Akita,","daily, daily-life, dance, happiness, healthy-living, inspiration, joy, life, lifestyle, living, morning, motivation, music, new-day, philosophy, self-confidence, self-esteem, self-motivation, soul, spirit, spirituality, uplifting, wise-words",19
At the heart of nature’s mystery lies another mystery.,"Ransom Riggs,",philosophy,15
"For in this Case, we are not to give Credit to the Many, who say, that none ought to be educated but the Free; but rather to the Philosophers, who say, that the Well-educated alone are free.","Epictetus,","educated, education, free, freedom, philosophers, philosophy, stoicism",9
"If you do not enjoy a moment, you lose it forever. If you enjoy it, it is yours forever.",Debasish Mridha,"debasish-mridha, debasish-mridha-m-d, enjoy-the-moment, forever, inspirational, live-in-the-present, philosophy, quotes",8
"Despite the heart numbing frost, my soul is blooming like spring.",Debasish Mridha,"debasish-mridha, debasish-mridha-m-d, frost, inspirational-quotes, philosophy, quotes, soul, soul-blooming-like-spring, spring",8
"This, in the end, is the prime purpose of a philosophy: to give us lucid ways to think about the world and how to live in it.",Daniel Klein,"musing, philosophy, playful-thinking",7
El buen lector es que tiene casi constantemente la impresión de que no se ha enterado bien.,José Ortega y Gasset,"buen-lector, el-collar-de-la-paloma, leer, ortega-y-gasset, philosophy, prologo, reading, spanish",7
My depth has no depth,Mohadesa Najumi,"life, philosophy",6
Every new day is an opportunity to grow your love.,Debasish Mridha,"debasish-mridha, debasish-mridha-m-d, inspirational, love, new-day, opportunity, opportunity-to-grow-your-love, philosophy, quotes",6
"Photographs are the reflection of untold stories, unseen beauties, unexpressed emotions, and the unheard songs of life.",Debasish Mridha,"debasish-mridha, debasish-mridha-md, gandhi, inspirational, miraboli, oscar-wilde, philosophy, photographs, quotes, reflection-of-untold-stories, unexpressed-emotions, unheard-songs-of-life, unseen-beauties",6
"It is possible that mankind is on the threshold of a golden age; but, if so, it will be necessary first to slay the dragon that guards the door, and this dragon is religion.","Bertrand Russell,","philosophy, religion",5
Time throws you out of its dimensionless planar like a boomerang. It unites with you again in death.,Vishwanath S J,"black-hole, boomerang, chapter, complexity, dark-matter, death, dimension, insecurity, interstellar, life, logical, mind, philosophy, planar, quote, time, time-travel, time-warp, wisdom, zeigarnik",4
"[...] It is. Philosophy is a field that, unfortunately, reminds me of that old Woody Allen joke, ""those that can't do, teach, and those that can't teach, teach gym."" And the worst part of philosophy is the philosophy of science; the only people, as far as I can tell, that read work by philosophers of science are other philosophers of science. It has no impact on physics what so ever, and I doubt that other philosophers read it because it's fairly technical. And so it's really hard to understand what justifies it. And so I'd say that this tension occurs because people in philosophy feel threatened, and they have every right to feel threatened, because science progresses and philosophy doesn't.
[the atlantic, Has Physics Made Philosophy and Religion Obsolete? - interview, apr 23 2012]",Lawrence M. Krauss,philosophy,4
"Philosophy does not claim to secure for us anything outside our control. Otherwise it would be taking on matters that do not concern it. For as wood is the material of the carpenter, and marble that of the sculptor, so the subject matter of the art of life is the life of the self.","Epictetus,",philosophy,4
Being an imperfect creature in an imperfect world he would always know paradox. And that was why in paradox there was always a kind of truth. That was why philosophers and soothsayers flourished. In a perfect world there would be no place for them. In an imperfect world the mysteries were always without solution and that was why there was always a great choice of solutions.,"Michael Moorcock,",philosophy,4
Adversity discourages losers; adversity inspires winners.,Debasish Mridha,"adversity, adversity-and-winners, debasish-mridha, debasish-mridha-md, discourages-losers, inspirational, losers, philosophy, quotes, winners",4
The ultimate goal of humanity is knowledge.,Abhijit Naskar,"inspiration, inspirational, knowledge, knowledge-education, knowledge-quotes, knowledge-teaching, knowledge-wisdom, philosophy, philosophy-quotes, pursuit-of-knowledge, truth, truth-of-life, wisdom-quotes, wise-quotes, wise-words, words-of-wisdom",4
"Wanneer er rondom niets te verwachten is, keer je naar binnen.","Arthur Japin,",philosophy,3
The best knowledge is knowing yourself and your inner being.,Debasish Mridha,"debasish-mridha, debasish-mridha-md, inspirational-quotes, know-your-inner-being, knowing-yourself, knowledge, philosophy, quotes",3
Life is a magical game so play it with love.,Debasish Mridha,"debasish-mridha, debasish-mridha-md, inspirational, life, life-is-a-game-love, life-is-magical, philosophy, play-it-with-love, quotes",3
Education shows the path to the door of opportunity. It gives confidence and hope to open it.,Debasish Mridha,"confidence, debasish-mridha, debasish-mridha-m-d, door-of-opportunity, doors-of-opportunity, education, have-confidence, inspirational, philosophy, quotes",2
Life develops what it demands.,"Dan Millman,",philosophy,2
To some extent the romantic condemnation of rationality stems from the very effectiveness of rationality in uplifting men from primitive conditions.,"Robert M. Pirsig,","cause-and-effect, perspective, philosophy, rational, romantic",2
What’s emerging from the pattern of my own life is the for belief that the crisis is being caused by the inadequacy of existing forms of thought to cope with the situation. It can’t be solved by rational means because the rationality itself is the source of the problem. The only ones who’re solving it are solving it at a personal level by abandoning ‘square’ rationality altogether and going by feelings alone. Like John and Sylvia here. And millions of others like them. And that seems like a wrong direction too. So I guess what I’m trying to say is that the solution to the problem isn’t that you abandon rationality but that you expand the nature of rationality so that it’s capable of coming up with a solution.,"Robert M. Pirsig,","feelings, modern-problems, philosophy, rational, solutions, thinking, thoughts",2
During periods of root expansion things have always looked as confused and topsy-turvy and purposeless as they do now. The whole Renaissance is supposed to have resulted from the topsy-turvy feeling caused by Columbus’ discovery of a new world. It just shook people up. The topsy-turviness of that time is recorded everywhere. There was nothing in the flat-earth views of the Old and New Testaments that predicted it. Yet people couldn’t deny it. The only way they could assimilate it was to abandon the entire medieval outlook and enter into a new expansion of reason.,"Robert M. Pirsig,","america, civilization, discoveries, evolution, philosophy, renaissance",2
Only my heart can see your love and only my soul can feel your touch.,Debasish Mridha,"debasish-mridha, debasish-mridha-md, heart-and-soul, inspirational, my-heart-can-see-your-love, my-soul-can-feel-your-touch, philosophy, quotes",2
"One who knows and knows that he knows…
His horse of wisdom will reach the skies.
One who knows, but doesn’t know that he knows…
He is fast asleep, so you should wake him up!
One who doesn’t know, but knows that he doesn’t know…
His limping mule will eventually get him home.
One who doesn’t know and doesn’t know that he doesn’t know…
He will be eternally lost in his hopeless oblivion!",Ibn Yamin (Translated by Niayesh Afshordi),"inspiration, knowledge, philosophy",2
The smallest act of kindness makes you more beautiful than any expensive dress or make up.,Debasish Mridha,"acts-of-kindness, debasish-mridha, debasish-mridha-md, inspirational, kindness, philosophy, quotes, what-makes-you-beautiful",2
"I see things in windows and I say to myself that I want them. I want them because I want to belong. I want to be liked by more people, I want to be held in higher regard than others. I want to feel valued, so I say to myself to watch certain shows. I watch certain shows on the television so I can participate in dialogues and conversations and debates with people who want the same things I want. I want to dress a certain way so certain groups of people are forced to be attracted to me. I want to do my hair a certain way with certain styling products and particular combs and methods so that I can fit in with the In-Crowd. I want to spend hours upon hours at the gym, stuffing my body with what scientists are calling 'superfoods', so that I can be loved and envied by everyone around me. I want to become an icon on someone's mantle. I want to work meaningless jobs so that I can fill my wallet and parentally-advised bank accounts with monetary potential. I want to believe what's on the news so that I can feel normal along with the rest of forever. I want to listen to the Top Ten on Q102, and roll my windows down so others can hear it and see that I am listening to it, and enjoying it. I want to go to church every Sunday, and pray every other day. I want to believe that what I do is for the promise of a peaceful afterlife. I want rewards for my 'good' deeds. I want acknowledgment and praise. And I want people to know that I put out that fire. I want people to know that I support the war effort. I want people to know that I volunteer to save lives. I want to be seen and heard and pointed at with love. I want to read my name in the history books during a future full of clones exactly like me.

The mirror, I've noticed, is almost always positioned above the sink. Though the sink offers more depth than a mirror, and mirror is only able to reflect, the sink is held in lower regard. Lower still is the toilet, and thought it offers even more depth than the sink, we piss and shit in it. I want these kind of architectural details to be paralleled in my every day life. I want to care more about my reflection, and less about my cleanliness. I want to be seen as someone who lives externally, and never internally, unless I am able to lock the door behind me.

I want these things, because if I didn't, I would be dead in the mirrors of those around me. I would be nothing. I would be an example. Sunken, and easily washed away.",Dave Matthes,"america, clones, consumers, denial, disease, freedom, government, life, love, mental-illness, military, philosophy, religion, romanticism, self, shocker, slaves, society, truth, weed, whiskey",28
لم يكونا متحدين بحنان إلَّا في الليل أثناء النوم. كانا يمسكان دائماً بأيديهما فتُنسى عندئذ الهاوية (هاوية ضوء النهار) التي كانت تفصل بينهما. ولكن هذه الليالي لم تكن تعطي توماس لا الوقت ولا الوسيلة لحمايتها والاعتناء بها. لذلك فهو عندما كان يراها في الصباح ينقبض قلبه ويرتجف خوفاً من أجلها: كانت تبدو حزينة ومتوعكة.,"ميلان كونديرا,","book, friedrich-nietzche, friedrich-nietzsche, love, milan-kundera, neitzsche, novel, philosophy, philosophy-of-life, political, psychological, psychology, religion, religion-and-philoshophy, sex, sociology, اجتماع, جنس, حب, علم-نفس, فلسفة, فلسفة-حياة, كائن-لا-تحتمل-خفته, ميلان-كونديرا, نيتشه",27
"We must have a new mythology, but it must place itself at the service of ideas, it must become a mythology of reason. Mythology must become philosophical, so that the people may become rational, and philosophy must become mythological, so that philosophers may become sensible. If we do not give ideas a form that is aesthetic, i.e., mythological, they will hold no interest for people.",Georg Wilhelm Friedrich Hegel,"mythology, philosophy",21
"Nothing is more visible than things hidden; Nothing is more manifest than things minute; Therefore, the superior man should be aware of his aloneness","Confucius,","introspection, philosophy",20
"Aestheticism and radicalism must lead us to jettison reason, and to replace it by a desperate hope for political miracles. This irrational attitude which springs from intoxication with dreams of a beautiful world is what I call Romanticism. It may seek its heavenly city in the past or in the future; it may preach ‘back to nature’ or ‘forward to a world of love and beauty’; but its appeal is always to our emotions rather than to reason. Even with the best intentions of making heaven on earth it only succeeds in making it a hell – that hell which man alone prepares for his fellow-men.","Karl Popper,",philosophy,20
"Today the aggressor is the shepherd of peace, and the beaten and hunted are the troublemakers of the world. What's more, there are whole races who believe it!","Erich Maria Remarque,","peace, philosophy, politics, realism, tyranny",16
"Is it better to work out consciously and critically one's own conception of the world and thus, in connection with the labours of one's own brain, choose one's sphere of activity, take an active part in the creation of the history of the world, be one's own guide, refusing to accept passively and supinely from outside the moulding of one' own personality?",Antonio Gramsci,"philosophy, self-determination",16
"Ability, experience and books have solution for all the problems.",Amit Kalantri,"abilities, ability, amit-kalantri, amit-kalantri-quotes, book-quotes, bookreading, books, experience, experiences, human, humans, inspiration, inspirational, inspirational-quotes, motivation, motivational, motivational-quotes, philosophy, reading-books, wisdom, wisdom-quotes",15
"Our ancestors have invented, we can at least innovate.",Amit Kalantri,"amit-kalantri, ancestors, creative, improvement, innovation, invention, motivation, originality, philosophy, predecessor, wisdom",13
"Across the board... Not junkies or freaks, but people who were just as comfortable with drugs like weed, booze, or coke as we are - and we're not weird, are we? Hell no, we're just overworked professionals who need to relax now and then, have a bit of the whoop and the giggle, right?","Hunter S. Thompson,","drug-use, morality, past, philosophy",13
"I started studying law, but this I could stand just for one semester. I couldn't stand more. Then I studied languages and literature for two years. After two years I passed an examination with the result I have a teaching certificate for Latin and Hungarian for the lower classes of the gymnasium, for kids from 10 to 14. I never made use of this teaching certificate. And then I came to philosophy, physics, and mathematics. In fact, I came to mathematics indirectly. I was really more interested in physics and philosophy and thought about those. It is a little shortened but not quite wrong to say: I thought I am not good enough for physics and I am too good for philosophy. Mathematics is in between.",George Pólya,"biography, funny, humor, hungarian, interest, joke, language, latin, law, literature, math, mathematics, philosophy, physics, science, study, teaching",10
"Your youth is certainly finished and old age has definitely arrived if you feel that you are losing enthusiasm, excitement and energy towards your dreams and goals.",Amit Kalantri,"aim, aims, dream, dreams, energetic, energy, enthusiasm, enthusiastic, excite, excitement, exciting, goal, goals, human, humans, inspiration, inspirational, inspirational-quotes, motivation, motivational, motivational-quotes, old-age, old-aged, philosophy, target, targets, wisdom, wisdom-quotes, youth, youth-age, youthful, youthfulness",10
"How had they met? By chance, like everybody else. What were there names? What's it to you? Where were they coming from? From the nearest place. Where were they going? Does anyone really know where they're going?",Denis Diderot,"existence, humor, life, philosophy, question",10
There isn't an end point to excellence where you have it and you can stop. Being your best self means keeping on trying.,"Jo Walton,",philosophy,9
"Compromise brings harmony to both, happiness to none.",Amit Kalantri,"adjust, adjustment, agreement, amit-kalantri, amit-kalantri-quotes, both, bring, bringing, compromise, compromises, happiness, happy, harmonious, harmony, human, humans, inspiration, inspirational, inspirational-quotes, middle-road, motivation, motivational, motivational-quotes, philosophy, truce, wisdom, wisdom-quotes",8
"If you change who you are to suit other people, you may end up dressed for the wrong occasion","Benny Bellamacina,","change, life, people, philosophical, philosophy, wisdom, wit",7
"Let's say I have a mystical soul and a rational brain, and, like Montaigne, I am incapable of choosing between them. I don't know if I believe in God, but I am often tempted to believe.","Francois Mitterrand,","agnosticism, atheism, objectivism, philosophy, rationalism, religion",7
"When we move, we are in a way de-structured by our movement toward something: we are both here and at the same time not here because we're already in the process of going elsewhere, if you see what I mean. To stop de-structuring yourself, you have to stop moving altogether. Either you move and you're no longer whole, or you're whole and you can't move.","Muriel Barbery,","philosophy, self-awareness",6
Some concepts are so incredibly risky they take an honest fool to try to articulate them.,"Criss Jami,","articulation, concepts, controversy, fool, honesty, philosophy, risk",5
Sina jinsi. Nguzo ya maisha yangu ni historia ya maisha yangu. Historia ya maisha yangu ni urithi wa watu waliojifunza kusema hapana kwa ndiyo nyingi – waliojitolea vitu vingi katika maisha yao kunifikisha hapa nilipo leo – walionifundisha falsafa ya kushindwa si hiari. Siri ya mafanikio yangu ni kujitahidi kwa kadiri ya uwezo wangu wote; au 'pushing the envelope' kwa lugha ya kigeni.,Enock Maregesi,"choice, elders, enock, failure-is-not-an-option, foreign, foreign-language, foundation, hardworking, history, language, learn, legacy, life, maregesi, no, people, philosophy, pushing-the-envelope, sacrifice, say, secret, success, yes",5
"Between natural ability and education choose natural ability, as it will keep you happy and will fetch you the glory sooner.",Amit Kalantri,"education, educational, glorious, gloriously, glory, happiness, happy, hero, heroes, heroism, human, humans, inspiration, inspirational, inspirational-quotes, motivation, motivational, motivational-quotes, natural-abilities, natural-ability, philosophy, wisdom, wisdom-quotes",4
"Life always involves some logic in its manifestations, and logic, as a rule, excludes the versatility of life from its considerations.",Raheel Farooq,"life, logic, philosophy, versatility",3
"People say everybody has a book inside them, so why not make your life a great story?",martha louise hunter,"feel-good, humor, inspirational, philosophy",3
"The chief danger to our philosophy, apart from laziness and woolliness, is scholasticism, the essence of which is treating what is vague as if it were precise and trying to fit it into an exact logical category.",Frank P Ramsey,philosophy,3
"To acknowledge the need of a new world-view would undermine the whole of their activity, and not many thinkers were willing to pay that price. Particularly not in a society where social exclusion meant rapid transportation to the proudest invention of the humanist sciences: the mental hospital.","Alexander Bard,",philosophy,3
"A parallel to this system of punishment is the trauma caused by enforced unemployment in capitalist society. Add to this an inability for the unemployed to find any imaginable alternative occupation, and the extent of the effects of network exclusion becomes clear.","Alexander Bard,",philosophy,3
The obsession with putting ourselves at the centre of everything is the bane not only of theologians but also of zoologists.,"Yann Martel,","animals, philosophy, religion, theology, zoology",2
"It is not suffering as such that makes someone appreciate love, it is only when suffering pierces our vanity—which happens when we do not blame someone else for our pain—that it awakens a deeper respect for love.","John Armstrong,","love, philosophy",2
"Everybody we know surrounds himself with a fine house, fine books, conservatory, gardens, equipage, and all manner of toys, as screens to interpose between himself and his guest. Does it not seem as if man was of a very sly, elusive nature, and dreaded nothing so much as a full rencontre front to front with his fellow?","Ralph Waldo Emerson,","19th-century, essayist, essays, philosophy, poet-philosopher, ralph-wald-emerson",2
"His conception of the universe is, however, instinctive, not intellectual; it can't be criticized as a concept, because there’s none there, and it can't be criticized as temperament, because temperament can't be criticized.",Álvaro de Campos,"alberto-caeiro, clarity, concept, criticism, feeling, philosophy, reality, seeing, temperament, universe",2
"The only freedom which deserves the name, is that of pursuing our own good in our own way, so long as we do not attempt to deprive others of theirs, or impede their efforts to obtain it.","John Stuart Mill,","philosophy, philosophy-of-life",73
"The theistic philosopher has a tendency to devalue insufficient worldviews, ideologies, and quite often common sense for the greater good, and in such cases, one should not be discouraged when seen as a bad guy. If he stresses over man's perception of a righteous heart, then he has given his heart to man.","Criss Jami,","antagonist, anti-hero, antihero, apologetics, bad, challenge, common-sense, devalue, discourage, god, good, greater-good, heart, hero, ideology, insufficient, man, misunderstood, negative, negativity, perception, philosophers, philosophy, positive, positivity, protagonist, righteous, righteousness, stand-up, stress, sufficient, theism, theology, truth, ultimate, value, villain, worldview",39
"When the mind is free, magic happens.",C.G. Rousing,"fantasy, humor, law-of-attraction, new-adult, new-thought, paranormal, philosophy, psychology, science-fiction, spirituality, thoughts-to-die-for, ya, young-adult, young-adult-fantasy",36
"At the very best, a mind enclosed in language is in prison. It is limited to the number of relations which words can make simultaneously present to it; and remains in ignorance of thoughts which involve the combination of a greater number. These thoughts are outside language, they are unformulable, although they are perfectly rigorous and clear and although every one of the relations they involve is capable of precise expression in words. So the mind moves in a closed space of partial truth, which may be larger or smaller, without ever being able so much as to glance at what is outside.",Simone Weil,"language, philosophy, simone-weil",32
For I have trained myself and am training myself always to be able to dance lightly in the service of thought,Johannes Climacus S ren Kierkagaard,"dance, kierkegaard, philosophical-fragments, philosophy",31
"The challenge is to resist circumstances. Any idiot can be happy in a happy place, but moral courage is required to be happy in a hellhole.","Joyce Carol Oates,","inspiration, life, philosophy",23
"Once someone asked me, ""What do you want to be your epitaph?"" So I said, ""Paulo Coelho died when he was alive.","Paulo Coelho,","death, humanity, life, philosophy",18
"Love will never let you down, if you don't give it up",Benny Bellamacina,"hope, life, love, philosophy, relationships, wisdom",15
"I don’t want to accidentally end up looking back on my life to find that I’m ashamed of myself, I want to live a life I can be proud of.",Alice Bag,"ethics, inspirational, life, philosophy",10
Excess of strength alone is proof of strength,Friedrich Nietzsche,"axiom, philosophy",9
"الحقيقة يمكن أن تتخذ ألف شكل لأعيننا إذا اتخذنا ألف موقع نلاحظها منه ..
و إن شهادة الحواس سوف تظل تنقل لنا مراتب مختلفة من الحقيقة كلها نسبية بحسب الظروف التي نشاهدها فيها ..",مصطفى محمود,"inspirational, philosophy",9
"Want less, live more",Benny Bellamacina,"life, philosophy, wisdom-inspirational",9
"Humanity must forgive 'Humanity', for only then can we be Humane.",Ilyas Kassam,"forgiveness, humanity, kindness, love, philosophy",9
Compassion is the basis of all morality,Arthur Schopenhauer,philosophy,6
"When you’ve tried everything and failed, try everything else and succeed",Benny Bellamacina,"inspirational, life, philosophy, wisedom",6
"You can change your mind, don't let your mind change you",Benny Bellamacina,"humor, life, philosophy, wisdom",6
"Comprehending and knowing better and deeper are the best guarantees we can have to attain ideas and criteria of our own; i.e. to stop depending on what other people say. In summary, to be freer to choose our own path in life.","Manuel Toharia-Cortés,","epistemology, philosophy, science",6
To believe in nothing is as ridiculous as to believe in everything. Reason and factual evidence may convert a belief into knowledge.,Felix Alba-Juez,"epistemology, philosophy, science",5
We may be living past and future lives at the same time we are living this one.,Doug Dillon,"centeredness, future, inspiration, life, mindfulness, past, philosophy, present, spirituality, time",5
"When you can't get what you want, get what you need",Benny Bellamacina,"life, philosophy, wisdom",4
"Subjectivity is strange to Science, while Relativity is an objective part of it.",Felix Alba-Juez,"epistemology, philosophy, physics, science",4
Grammar and ordinary language are bad guides to metaphysics. A great book might be written showing the influence of syntax on philosophy.,Bertrand Russell,philosophy,4
"When we say two bodies 'touch', what we mean (without knowing it) is that both electromagnetic fields are interacting to avoid physical interpenetration and ... that happens well before subatomic particles touch!","Felix Alba-Juez,","philosophy, physics, science",4
لو كان العقل على قدر كلام الرجل، لكان الثرثار أكبر الناس عقلاً، ولو كان العلم على قدر حفظ المسائل لكان التلميذ أوسع من أستاذه علماً، ولو كان الجاه على قدر الفضائل لما كان للأشرار نفوذ، ولو كان المال على قدر العقل لكان أغنى الناس الحكماء، وأفقر الناس السفهاء، ولو كان الخلود على قدر نفع الناس لما خلد السفاحون والطغاة وأكثر الملوك والزعماء.,"مصطفى السباعي,","differences, learning-the-truth, life, life-lessons, philosophy, wisdom",4
"Pretend you are foolish to the foolish, and be yourself when you are alone or with others like you, because if you take the foolish seriously as your friend, you might be a fool yourself.",A Gentlemen,"god, inspirational, philosophy",3
Truth is not as pompous and romantic as myth ... but it has the immeasurable value of being the Truth.,"Felix Alba-Juez,","epistemology, philosophy, science",3
Other people are only aspects of our own greater being.,Doug Dillon,"compassion, inspiration, paranormal, people, philosophy, spirituality, supernatural",3
"It is curious that the human mind could blindly accept an infinite speed but had reservations to accept a finite one, simply because it was too large!","Felix Alba-Juez,","philosophy, physics, science",3
