quote,author,tags,likes
"Just as the small fire is extinguished by the storm while a large fire is enhanced by it, likewise a weak faith is weakened by predicaments and catastrophes whereas a strong faith is strengthened by them.","Viktor E. Frankl,","faith, predicament, self-assurance",1
"Whenever we least expect it, loving support appears, often in a form we could never have anticipated.",Laurie E. Smith,"faith, healing, love, loving-support, self-healing, support, surprise",1
"Sonnet 1412

The Catholic Church is one of the
ghastliest invading forces in history,
alongside the British, French and Spaniards.
But don't confuse the Vatican with Jesus -
Jesus was rejuvenation, Vatican, disaster.

Jesus was a spirit of love and light,
the answer of his time to bigotry.
Yet he ended up as institutional excuse
in new exploits of counterfeit piety.

You say, Jesus died for your sins,
Yet you killed more people in his name.
Vatican is the epitome of unholiness,
Slaves to Vatican are clinically insane.

Not just Vatican, but every religious
institution is a septic tank of prejudice.
Till you cut ties to all authoritarianism,
you'll never sense the spark of holiness.","Abhijit Naskar,","bigotry, catholic, catholic-church, catholicism, faith, fundamentalism, holiness, jesus-christ, persecution, vatican",0
"Protect the seedling of
hope! Hold it while they whip you like they whipped me. Your tears will water it. It will take root in your stomach; it will not abandon
you. Your belly will seem a little warmer, the lashings of today a little
tamer, and the dawn not so far away.","Vladimir Hlocky,","daydream, dreamer, faith, hope, imagination, lucid-dreaming, neville-goddard, nonduality, spirituality",0
"Whatever may be the meaning of faith, it must always mean a certainty about something we cannot prove. (Heretics)",G.K. Chesterton,faith,0
Islam tends its adherents down the garden path to the plentiful paradise.,BS Murthy,"believers, faith, faithful, islam, muhammad, paradise, semitic-faiths",0
Islam tends its adherents down the garden path to plentiful paradise.,BS Murthy,"allah, belief, believers, faith, faithful, hereafter, islam, muhammad, paradise, semitic-faiths",0
Your next stop is not your last stop. It's just on the way to your best stop.,Niedria D. Kenny,"blind-faith, faith, god, inspirational, jesus, religion, trust",0
"DAMAGE: Severe. Irreparable. Cat 5, Code Red, Level 10, Rector Scale, Broken. NO MORE",Niedria D. Kenny,"faith, healed, healing, journey, journey-to-yourself, mental-health, respect, self-care",0
Don't miss your blessing trying to take mine from me.,Niedria D. Kenny,"blessed, blessings, courage, faith, favor, grace, love, mercy, wisdom",0
"Apparently, women mansplain also. She wants the advice I gave myself to be the advice she gave me so bad. Sorry, you don't get the credit for GOD's work.",Niedria D. Kenny,"advice, faith, faithful, favor, godly, grace, inspirational, religion, wisdom",0
Have you ever felt terrible but one hundred percent better than yesterday? Small steps matter.,Niedria D. Kenny,"anxiety, anxiety-and-depression, anxiety-attacks, anxiety-disorder, courage, faith, mental-health, ptsd",0
"Who: God
What: Sovereign
When: On Time
Where: Everywhere, all at once
Why: Because he loves you",Niedria D. Kenny,"christian, faith, faithful, god, jesus, prayer, praying, trust",0
Don't watch me. Watch GOD.,Niedria D. Kenny,"believer-in-christ-almighty, believers-in-god, courage, faith, hope, miracles, possibilities, wisdom",0
"Surely it is the unseen work of the Lord in our lives, that eventually promotes us to the place of our destiny.","Lori Querin,","believe-in-god, faith, inspirational, trust-god, you-re-not-alone",0
"Behold, I stand at the door and knock. If anyone hears my voice and opens the door, I will come in to him and eat with him, and he with me.",Revelation 3:20 (ESV),"bible, biblical, christ, christian, faith, god, holy, holy-spirit, jesus, religion",0
"I think there was always a yearning in me for something else, something beyond myself, from which I felt excluded. Even in the most chaotic times, when I was struggling with addiction, I always felt desirous of those who had a religious dimension to their lives. I had a kind of spiritual envy, a longing for a belief in the face of the impossibility of belief that addressed a fundamental emptiness inside me. There was always a yearning.
As I’ve gotten older, I have come to see that maybe the search is the religious experience - the desire to believe and the longing for meaning, the moving towards the ineffable. Maybe that is what is essentially important, despite the absurdity of it. Or, indeed, because of the absurdity of it. 
When it comes down to it, maybe faith is just a decision like any other. And perhaps God is the search itself.",Kurt Vile,"absurdity, faith, god, ineffable, journey, religion, search, spirituality, truth, wisdom",0
"You're responsibility as a Christian is not to test GOD but to trust GOD. Don't dare him to bring you through a situation that you are walking into without his guidance and confirmation based off knowing he loves you, but rather tap into your gift of discernment that he as bestowed upon you to make the right decisions.",Niedria Dionne Kenny,"blind-faith, christian, christianity, discernment, faith, god, jesus, religion, trust",0
"Anytime you hear words that exalt your past above what God has already done for you, that is the voice of condemnation and not the Holy Ghost.","IyanuOluwa Olorode,","christian-life, faith, guilty-conscience, holy-spirit, justified-by-grace, salvation-by-grace, shame",0
Our adversary was not likened to a lion because Apostle Peter wanted to prove he was a bad guy at metaphors abi simile. He is actually looking for believers who will stray out of the herd church so he can devour them.,"IyanuOluwa Olorode,","believer, christian-fiction, christian-life, faith, life-in-christ, spiritual-warfare, truth",0
"Optimism and faith is not enough; terrible things do happen, but that doesn't mean that you have to live in a constant state of fear. If you do, the bad things might still happen anyway, but you wouldn't have enjoyed all the pleasures of being alive.","Natasha Lunn,","belief, faith, gratitude, life, life-lessons, life-philosophy, optimism, positive-attitude, positive-thinking, positivity",0
Life is filled with miracles.,Laurie E. Smith,"creative-process, creativity, faith, inspiration, life, miracles, synchronicities, trust",0
"There are certain levels of faith - relevant and necessary ones - which are too advanced for most adults, but not too advanced for children.",Criss Jami,"adults, belief, children, faith, faith-in-god, faith-of-a-child, innocence, mind-of-a-child, purity, wonder-of-the-unknown",0
Everything we ever need to heal ourselves grows out of God's good earth.,"Angela Jackson-Brown,","faith, healing",0
Hope carries its own faith.,Anthony T. Hincks,"anthony-t-hincks, belief, enlightenment, faith, hincks, hope, philosophy, religion, trust",0
We may with confidence approach the throne. We may walk in the garden with Him once again.,"Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",86
"Jesus is telling us that redemption is more than having our sins forgiven; it is an intimate relationship He came to restore between us and God. If we are going to live out the first and greatest commandment of loving God completely (Matt. 22:36-37), this is the type of experiential intimacy which ought to be the objective of our lives.","Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",77
I feel his love most strongly when I am confident in his love.,"Ami Loper,","bible, christian, faith, god, knowledge, love, prayers, prophetic, spiritual, teachings",72
"I will lift up mine eyes unto the hills,” he said, “from whence cometh my help.","Nevil Shute,","faith, help, psalm",2
Perhaps one of the greatest lies the enemy traps us into believing is that a blissful marriage just happens naturally.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
"People have an inherent desire to be deceived, often going to extremes to preserve their own beliefs. Most humans are naturally inclined to believe, with doubt being a rare quality among us. The ability to question and tolerate a continuous state of uncertainty is a privilege of the few, often accompanied by an innate pessimism, typical of serious intellectuals. Over time, they develop a mordant and ironic sense of humor—understanding the tragic fate of humanity, yet unable to do much about it, much like Cassandra at the gates of Troy.",Geverson Ampolini,"doubts, faith, genious, intelectuals, truth",0
"Over the years, she had time and time again thought that love had a peak and a plateau, but she found that each time she only fell deeper and further in love with her husband. Measurements stopped, time slowed, but the soft fluttering of her heart whenever she thought of him never ceased.","J. Lam,","faith, goodbye, hope, love, romance, sacrifice, trust",0
"Whether our conflicts are gigantic or minute, confrontations typically result from unmet expectations.",Greg Gorman and Julie Gorman,"christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
"Hope is a terribly dangerous thing, for what if that which we so passionately hope for never comes to pass? What if the healing never comes, the relationship is never restored, the dream can’t be revived, and the horror of the inevitable remains horribly inevitable? These things I pondered. And yet, standing in a forest forced silent by the bitter hand of winter I was reminded that spring is never deterred despite how bitter winter’s hand might be. For it is not the ‘hope’ of spring. Rather it is the ‘fact’ of spring. And therefore we must remember that hope is fact despite how bitter the hand of life.",Craig D. Lounsbrough,"bitter, confidence, difficult, faith, hope, life, seasons, spring, winter",0
The pain of today can never offset the inevitability of tomorrow.,Craig D. Lounsbrough,"attitude, faith, hope, inevitability, pain, possibilities, today, tomorrow",0
"But if we want thriving marriages, we must stop focusing on our own needs and commit to focusing on meeting theirs.","Greg Gorman and Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
Many marital arguments stem from expectations formed in childhood. You can avoid a lot of arguments by understanding the origin of one another's expectations and working toward cultivating realistic expectations together.,"Greg Gorman and Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
"Yoga strengthens your core;
politics weakens your faith.","Dipti Dhakul,","core, faith, politics, strength, weakens, yoga",0
"When manifesting, forget about how it is going to appear in your reality. Instead, allow the Universe to surprise you in the way it moves things around in your favor. That is the fun part.",Robin S. Baker,"3d, 4d, faith, favor, guidance, manifestation, reality, spirituality, subconscious, universe",0
"With Every Breath We Take

We face disappointment, heartbreak
and more. “Those no it all,” people
that walk in our door. How do we
bend when the branches won’t break?

With every breath we become
closer to the Lord. So, these challenges
in life are cast to the wind. We truly
have faith before each day begins.

This breath we take each day
erases any doubt, we’re unfazed by
situations that tear in our heart.
Thank you, Lord, for every breath.",Ron Baratono,"awakening, disappointment, each-day, faith, heartbreak, people",0
"With Each Breath We Take

We face disappointment, heartbreak
and more. “Those know it all,” people
that walk in our door. How do we
bend when the branches won’t break?

With every breath we become
closer to the Lord. So, these challenges
in life are cast to the wind. We truly
have faith before each day begins.

This breath we take each day
erases any doubt, we’re unfazed by
situations that tear in our heart.
Thank you, Lord, for every breath.",Ron Baratono,"breath, disappointment, faith, heartbreak",0
The Law of Assumption has allowed me to play life like a game that I have the cheat codes to. I already know I’ve won.,Robin S. Baker,"cheat-code, faith, inspirational, law-of-assumption, life-philosophy, matrix, neville-goddard, the-law-of-assumption",0
"Unless we are willing to escape into sentimentality or fantasy, often the best we can do with catastrophes, even our own, is to find out exactly what happened and restore some of the missing parts.","Mr. Lyndon Reece Akins,","adversity, bible, disappointment, evil, faith, fear, god, goodness, inspirational, life-lessons",0
"More than a permanent remedy, feeling the divine within us is a perpetual reminder.

Our body is born once, but our heart is born many times.",Robin Brown,"birth, divine, faith, god, grief, heart, perpetual, rebirth, spirit",0
"Life may throw curveballs at us, but it's up to us to swing and hit them out of the park.","Kirby Larson,","attitude, challenge, curveballs, faith, life, victory, winner",0
"I walk with the Lord and an army of Angels, in this evil world. Even the Devil knows that my soul is protected.",Mantšo Tšiu,"bravery, christianity, faith, honor, honour, protection, spirituality, strength, war",0
"Me? ...I'm a woman of great faith who takes the time to encourage others, while pursuing my own vision.",Mitta Xinindlu,"challenges, encouragement, faith, leadership, mitta-xinindlu, motivational, motivational-writer, pursue-your-dreams, quotes, success",0
"When you see no present advantage, walk by faith and not by sight.","Charles Haddon Spurgeon,","advantage, charles-spurgeon, choice, faith, preacher, sight, trust",0
"Keep the faith, what is denied to you today might be granted to you tomorrow",Kenan Hudaverdi,faith,0
"Hope and Faith are like blood brothers and work hand in hand. With hope, you set out. With Faith, you get there even without the need to set out.",Nkwachukwu Ogbuagu,"faith, hope",0
"When I interact with others, I try to let goodwill and love for humanity guide me. I don't always succeed, but I pray for the grace to do better the next time.","Kianna Alexander,","faith, inspirational",0
"The truth is, every time we face the urge to control, we are presented with a choice: Will we trust God or ourselves? This question is at the heart of our faith. If faith is believing in what we cannot see, control is the opposite. It is choosing to trust what we can see–namely, our own power, knowledge, and intentions.","Sharon Hodde Miller,",faith,0
"TBBBAB - To Be Blessed Be A Blessing
You can't always CHOOSE to BE BLESSED; But, you CAN CHOOSE TO BE A BLESSING! When you ARE a BLESSING--you are MOST BLESSED- and perpetually live the most BLESSED LIFE","Joy Blessing,","blessings, faith, inspirational, prayer",0
God is confident enough in me to be all things confident for me.,Craig D. Lounsbrough,"christian, confidence, faith, god, jesus, love, sacrifice, salvation, sanctification, value",0
"Faith is a very curious thing. Even when confronted with contradictory evidence, the truly faithful, those for whom the indoctrination goes so deep you can never dig it out, will cling to the lies they’ve been told with fierce devotion.","Anthony Ryan,","faith, lies",0
I don't have hopes. I have faith.,"Bonnie Garmus,","faith, inspirational",1
"So here's the problem with always needing to see something first, before believing that it exist...That mentally goes against the word of God","L.L. Smith,","faith, inspirational-quotes, lauren-lastrada, lisa-lauren-smith, peace, spirituality-christian-life, women",0
"I have always contended that obedience even to an erring conscience was the way to gain light, and that it mattered not where a man began, so that he began on what came to hand, and in faith; and that anything might become a divine method of Truth; that to the pure all things are pure, and have a self-correcting virtue and a power of germinating","John Henry Newman,","faith, journey, life, truth",0
Discovering your purpose isn't another thing you need to do; it's more of a celebration of who you are as a couple.,Greg & Julie Gorman,"christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"Your specific marriage purpose will make God known, bring God pleasure, and demonstrate His unconditional love.",Greg & Julie Gorman,"christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Our focus largely determines what we produce.,Greg & Julie Gorman,"christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"As couples, we experience a greater fulfillment and intimacy when we keep the purpose of our marriage at its center.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"Since our thoughts hold power and where we place our focus largely determines our outcome, it's vital we understand our tendencies.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"God reveals His purpose for your marriage through His Word, confirms His plan through your circumstances, and affirms ongoing direction through people.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"If we devalue one another, we eventually dishonor one another. If we dishonor one another, then dissension grows between us. When dissension escalates destruction becomes inevitable.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"In a marriage relationship, God desires us to funnel our focus on celebrating and leveraging one another's differences. He intended our diversities. When we embrace them as an opportunity for growth, we experience remarkable results and accomplish more together than we would separately.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Believing the best about one another and celebrating our differences impacts every part of the marriage relationship.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Building on common ground begins by connecting and growing together spiritually.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"Core values define the principles, beliefs, and standards by which we live. As a couple, understanding one another's values provides additional support to discovering and defining God's purpose for your marriage, as well as growing in a deeper appreciation for one another.",Greg Gorman & Julie Gorman,"christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Don't allow what is good to get in the way of what is great.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"When we get too busy doing for God, we forget the joy of being with Him.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"See the best, believe the best and speak the best.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Vision trumps discipline.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
"You will find what you are looking for...we will find what we love, not what is lacking.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Don't settle for what's good. Pursue what's great.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Lift the lid and dare to dream together.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Fight for not with your spouse.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Live intentionally to stay connected.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
Speak gratitude not complaints.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, husband-and-wife, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals",0
You reap what you sow. Plant the right seeds.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
Don't let what you can't do stop you from doing what you can do.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-material, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
Marriage requires us to exchange our selfish nature for Christ's servant-like nature.,Greg Gorman & Julie Gorman,"christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
"God never promised us a problem-free relationship, experiencing total bliss every moment; He promised us He would be with us.","Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
The inherent problem is that we fail to grow when we insist that all our problems are someone else's fault.,"Greg Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
The inherent problem is that we fail to grow when we insist that all our problems are someone else's fault.,"Greg Gorman & Julie Gorman,","christian-family, faith, godly-marriage, marriage-101, marriage-counseling, marriage-problems, marriage-quotes, marriages, relationship-goals, wife",0
Man is a weak and miserable animal until the light of God burns in his soul.,"Leo Tolstoy,","christianity, faith",1
"Let go of who you are, and become who you can be...","Bodhi Smith,","believe, belive-in-yourself, faith, hope, inspirational",0
"Some of those now hearing me will, before this time next year, do things which, if whispered to them now, would call forth the angry retort: Is thy servant a dog, that he should do this thing? On the other hand, there are those who will, within a year, perform acts of heroic faith and love which they would not now believe though a man should show them unto them. We never know what is in us, or what manner of men we are, till the trial comes.","James Stalker,","faith, good-and-bad, heroism, human-character, preacher",0
"Life is good, so good, if you'll only let it be","Bodhi Smith,","believe, believe-in-yourself, faith, hope, let-it-be, life, life-is-good",0
"Contemplate without thinking. Be certain only in your uncertainty, content to be completely incomplete. Stop the rush. Slow down time. Breathe and notice. Slow down everything. Let it all be. Shut off the noise. Hush. Relax. Seize this higher moment. Reconnect. Feel and sense what surrounds you. Listen to all the colours of light whisper as they envelope you. See the melody and harmony that float about unnoticed. Taste the solitude of all this wonderment. Smell the beautiful silence. Now discover your peaceful serenity. Then, reach out and touch your faith with all your senses. This is my world. Awaken!","Bodhi Smith,","breath, breathe, faith, inspirational, life, my-world, photography, senses",0
"The thing Jesus said about forgiveness? 'When we forgive men for their sins, God forgives us for ours.' We have to remember that, man. Hold it close to our hearts.","Duncan Ralston,","compassion, empathy, faith, forgiveness, grace, humility, reconciliation, redemption, religious-teachings, spirituality",0
"Be a Muslim, be a Christian,
Be an Atheist, or be a martian!
None of these means nothing at all,
till we're each other's emancipation.","Abhijit Naskar,","diversity, faith, interfaith, intolerance, peaceful-coexistence, religious-freedom, religious-harmony",0
"Istanbul to Alpha Centauri,
Intolerance is not civility.
If you can't tell faith from hate,
You are the posterape of infidelity.","Abhijit Naskar,","bigotry, faith, hate-crime, interfaith, intolerance, prejudice, religious-diversity, religious-freedom, religious-harmony, tolerance",0
"If you can't tell faith from hate, you are the posterape of infidelity.","Abhijit Naskar,","bigotry, faith, faith-quotes, hate, hate-crime, holiness, infidelity, interfaith, religious",0
Faith is like a plant that grows every day; keep on believing.,Luckson T Mabade,"belief, daily, faith, growth, inspiration, perseverance, plant, spirituality",0
"That little faith of yours can bring dead dreams and visions back to life. Trust me, faith can help you develop wings and soar high. With faith, you can see tomorrow today and listen to your future like it's today's episode.",Luckson T Mabade,"belief, dreams, faith, future, hope, inspiration, motivation, trust, visions, wings",0
"Faith taught me a lesson: ""Hope for tomorrow.",Luckson T Mabade,"faith, hope, inspiration, lesson, tomorrow",0
"Your beating heart
Tangled in a web of mixed emotions
Pulling you into different directions
Your beating heart
Slowly getting strangled
Slowly losing it self
Hold on dear
Maybe God has a plan
Maybe acknowledge your tangled emotions
Maybe stop for a break
Oh dear beating heart
Don't lose yourself so easily",Kabashe Pillay,"emotional, faith, hope, humanity, love",0
"Human faith in whatever, provided it is strong and unshakeable faith, is tremendously powerful.","Kateřina Tučková,","faith, power, powerful",0
Isn't it comforting to worship a God we cannot exaggerate?,"Francis Chan,",faith,0
"If you don’t bet on yourself, no one else will.",Ben Silberman,"amazon, author, faith, faith-quotes, fiction, inspiration, writer",0
Heart and head knowledge immerse me in Your goodness — I swim to depths I've never known.,Sarah L. Frantz,faith,0
"All, from the Queen in her palace down to the pauper in the workhouse, all must fight if they would be saved.",J.C. Ryle,"faith, fight, poverty, royalty, salvation",0
"You have to have faith in your own intuitive process. That is really all you can do. I would say this to all people who are trying to become musicians or writers or artists of any kind: learn as much as you can about your craft, of course, but ultimately trust your own instinctive impulses.

Have faith in yourself, so you can stand beside whatever it is you have done and fight for it, because if you can invest it with that faith, then it has its own truth, its own honesty, its own resilient vulnerability, and hence its own value.",Nick Cave,"artists, faith, intuition",0
In the hardest winter the roots are sill alive in the frozen ground.,"George MacDonald,","christianity, faith, reformation",0
"As we must not judge of the life of the nation by it's kings and mighty men, so we must not judge the life of the Church by those who are called Rabbi. [...] In the Church, as in society, we often find that that which shows itself uppermost is hut the froth, a sign, it may be, of life beneath, but in itself worthless.","George MacDonald,","christianity, faith",0
"Paradise is, as from the learn'd I gather,
A choir of blest souls circling in the Father.",Robert Herrick,"christianity, faith, poetry",0
"[W]e often see the simplest, least-learned, and least-educated people quite clearly, consciously, and easily, assimilating the highest Christian understanding of life, while very learned and cultured men continue to stagnate in paganism.","Leo Tolstoy,","christianity, faith",0
"The attempts to found a morality apart from religion, are like the attempts of children who, wishing to transplant a flower that pleases them, pluck it from the roots that seem to them unpleasant and superfluous, and stick it rootless into the ground. Without religion there can be no real, sincere morality, just as without roots there can be no real flower.","Leo Tolstoy,","atheism, christianity, faith",0
"Funds are low again, hallelujah! That means God trusts us and is willing to leave His reputation in our hands.",CT Studd,"chocolate-soldier, christianity, faith, missionary, missions",0
"If you don't desire to meet the Devil during the day, meet Jesus before dawn.",CT Studd,"chocolate-soldier, christianity, faith, jesus, missionary, missions, prayer",0
Faith is like a plant; it grows every day.,Luckson T Mabade,"dailygrowth, faith, faithjourney, growth, inspiration, motivation, personalgrowth, positivethinking, selfimprovement, spirituality",0
"If we cannot clear away the fog, it might be better to rise to a higher level and get above it.",Charles Haddon Spurgeon,"charles-spurgeon, faith, fog, high-rise, preacher",0
Only one tree remained standing in a field cleared of trees. Yet that never deterred it from being a tree.,Craig D. Lounsbrough,"bravery, determination, diligence, faith, fortitude, persistence, tree",0
"After all these weeks, after all of this, I feel that I am finally going to pieces, and I find, stunningly, that as I turn about in the street, I am praying, a habit of my childhood, when I would try to cover my bets with a God in whom I knew I did not much believe.
And now, dear God, I think, dear God in whom I do not believe, I pray you to stop this, for I am deathly frightened. Dear God, I smell my fear, with an oder as distinct as ozone on the air after a lightening flash. I feel fear so palpable it has a color, an oozing fiery red, and I feel it pitifully in my bones, which ache. My pain is so extreme that I can barely move down this hot avenue, and for a moment cannot, as my backbone bows with fear, as if a smelted rod, red-hot and livid, had been laid there. Dear God, dear God, I am in agony and fear, and whatever I may have done to make you bring this down upon me, release me, please, I pray, release me. Release me. Dear God in whom I do not believe, dear God, let me go free.","Scott Turow,","believing-not-believing-in-god, faith, fear, god, praying",0
"Having belief means not just expecting others to meet our standards, but also being consistent and trustworthy in fulfilling our own assurances.",Suman Pokhrel,"being-faithful, belief, faith, mutuality, nepali, nepali-writers, promise, relationships, trust",31
Belief encompasses both trusting others to uphold their commitments and being steadfast in keeping the promises we have given.,Suman Pokhrel,"being-faithful, belief, faith, mutuality, nepali, nepali-writers, promise, relationships, trust",30
"She’d heard of love at first sight, but very few mentioned distaste at first sight.","Madisyn Carlin,","christian-fantasy, christian-fiction, danger, faith, fantasy, little-mermaid-retelling, sarcasm",2
"At the same time, if there is infinity outside us is there not infinity within us? Are not these two infinities (a horrifying plural!) superimposed one upon the other, and is not the second infinity so to speak subjugated to the first, its mirror and its echo, an abyss that is concentric with another abyss? Is it not also intelligent? Does it not think, love and desire? If both infinities are intelligent, then each has in principle a Will, and there is an I in the higher infinity just as there is in the lower. That lower I is the soul, and the higher I is God. To establish in the mind a contact between the higher and the lower Infinities, this is to pray.","Victor Hugo,",faith,1
"If she had to choose between saving me and a copperhead, she’d choose the copperhead.","Madisyn Carlin,","christian-fantasy, faith, fantasy, little-mermaid-retelling, romance, romantasy, sarcasm",1
"In the garden of trust, betrayal is the weed that chokes the bloom of faith.","Andrew Pacholyk,","betray, betrayal, betrayal-quotes, betrayed-quote, faith, faith-quotes, trust, trust-quotes",0
"Information exists generally on two levels - visible and Invisible. To make progress in life, one must have access to both.","Adeniyi Ologunleko,","faith, inspirational, mental-clarity",0
"I thought I trusted the rope until it mattered to me whether it would bear me. Now it matters, and I find I didn't.","C.S. Lewis,",faith,0
Keep your faith within your heart even if your tongue is forced to say otherwise.,"Leila Aboulela,",faith,0
"What we mean, in the last resort, by 'an answer to prayer', is that from the beginning of time, before he set about the building of the worlds, God foreknew every prayer that human lips would breathe, and took it into account. That, and nothing less, is the staggering claim which we make every time we say the 'Our Father'.

If I could have collected all the symposiasts in a room, this is the issue I would have put to them, to 'try their spirits'. By all means (I would have said) let us leave dogma on one side, let us take no notice of all the secular disputes which divide the sympathies of Christian people, let us refrain as far as possible from prying into the mysterious secrets, too high for our ken. But- do you believe that God runs the world, and cares what happens in the world? For, if so, you will have to find something better than a pale, pantheist abstraction to satisfy your notion of God. And if not, you may spare your inkstands; nothing you can tell us about your religion will ever strengthen an infirm purpose or heal a broken heart.","Ronald Knox,","abstract, deism, faith, love, prayer, religion",0
"Prayer, to me, is committing my aspirations, however childish, to a Power which, if I ask for a stone, will nevertheless give me the bread I need.","Ronald Knox,","faith, hope, prayer, religion",0
"The prime purpose of the Christian revelation was not to show men what they ought to do, but to give them the inspiration (if you dislike the word grace) to do it.","Ronald Knox,","faith, grace, love, reason, revelation",0
