,quote,author,tags,likes
1225,"It sounded like walls tumbling, liberty bells chiming, government buildings being stormed.
It sounded like a revolution.
It sounded like hope.","Alex Scarrow,","hope, revolution",5
1226,"As we sail in the voyage of life,
the love and joy we shared count more than anything else.
Let them feel the rhythm of our heart,
share them the music of our soul,
for a meaningful, fulfilling moments of today,
for a hopeful, promising and joyful tomorrow","Angelica Hopes,","heart, hope, journey, life, mind, soul",5
1227,She did not care about anything very much. Hope was gone. She existed that was all.,"Donna Woolfolk Cross,","existence, hope",4
1228,"I don't know when the boys
began to walk away with parts of myself
in their sticky hands; when loving
became a process of subtraction. Or why,
having given up what seems so much,
I'm willing to lose even more — erasing
all this body's known, relearning it with you.",Melissa Stein,"hope, love, reinvention, trauma",4
1229,Forget yesterday ... Tomorrow still holds happy surprises for us.,David S. Mark,hope,3
1230,"Flowers don't tell, they show. That's the way good books should be too.""--Stephanie Skeem. Author of Flotsam",Stephanie Skeem,"books, faith, flowers, hope, inspirational, love, writing",39
1231,"To die,
so young to die.
No, no, not I,
I love the warm sunny skies,
light, song, shining eyes,
I want no war, no battle cry,
No, no, not I.",Hannah Senesh,"courage, defiance, determination, hope, hope-and-despair, inspiration, inspirational, jewish-heroines, love, peace, resistance-fighters, strength, ww2-history",34
1232,"The door', replied Maimie, 'will always, always be open, and mother will always be waiting at it for me.","J.M. Barrie,","desperate, door, hope, j-m-barrie, kensington-gardens, maimie, open, peter-pan, trust",32
1233,"Let the children have their night of fun and laughter. Let the gifts of Father Christmas delight their play. Let us grown-ups share to the full in their unstinted pleasures before we turn again to the stern task and the formidable years that lie before us, resolved that, by our sacrifice and daring, these same children shall not be robbed of their inheritance or denied their right to live in a free and decent world."" Winston Churchill Christmas Eve Message, 1941 as printed in ""In the Dark Streets Shineth.","David McCullough,","children, christmas, hope",28
1234,"Do try to remember this: even the world's not so black as it is painted""
-Valerie to Stephen (pg. 408)","Radclyffe Hall,","hope, optimism, world",24
1235,"Women think in [Douglas] Sirk’s films. Something which has never struck me with other directors. None of them. Usually women are always reacting, doing what women are supposed to do, but in Sirk they think. It’s something that has to be seen. It’s great to see women think. It gives one hope. Honestly.",Rainer Werner Fassbinder,"film, hope, women",24
1236,"With every year that I grow older, I also draw closer to (my loved ones) to the day when we will once again be together. So I march through the deepening shadows, serene and unafraid, because I know that at the end of my journey they will be waiting for me.","Tess Gerritsen,","death, heaven, hope",22
1237,"But it is a blessed provision of nature that at times like these, as soon as a man's mercury has got down to a certain point there comes a revulsion, and he rallies. Hope springs up, and cheerfulness along with it, and then he is in good shape to do something for himself, if anything can be done.","Mark Twain,","cheer, determination, grit, hope, will",20
1238,"Four times during the first six days they were assembled and briefed and then sent back. Once, they took off and were flying in formation when the control tower summoned them down. The more it rained, the worse they suffered. The worse they suffered, the more they prayed that it would continue raining. All through the night, men looked at the sky and were saddened by the stars. All through the day, they looked at the bomb line on the big, wobbling easel map of Italy that blew over in the wind and was dragged in under the awning of the intelligence tent every time the rain began. The bomb line was a scarlet band of narrow satin ribbon that delineated the forward most position of the Allied ground forces in every sector of the Italian mainland.

For hours they stared relentlessly at the scarlet ribbon on the map and hated it because it would not move up high enough to encompass the city.

When night fell, they congregated in the darkness with flashlights, continuing their macabre vigil at the bomb line in brooding entreaty as though hoping to move the ribbon up by the collective weight of their sullen prayers. ""I really can't believe it,"" Clevinger exclaimed to Yossarian in a voice rising and falling in protest and wonder. ""It's a complete reversion to primitive superstition. They're confusing cause and effect. It makes as much sense as knocking on wood or crossing your fingers. They really believe that we wouldn't have to fly that mission tomorrow if someone would only tiptoe up to the map in the middle of the night and move the bomb line over Bologna. Can you imagine? You and I must be the only rational ones left.""

In the middle of the night Yossarian knocked on wood, crossed his fingers, and tiptoed out of his tent to move the bomb line up over Bologna.","Joseph Heller,","awesome, bologna, catch-22, funny, hope, humor, inspiration, meditation, prayer, rational, superstition, war, yossarian",19
1239, i had a dream when i was 22 that someday i would go to the region of ice and snow and go on and on till i came to one of the poles of the earth,Ernest Shackleton,"adventure, antarctica, dream, hope, travel",18
1240,"She was famous, and she was insane.
Her voice soared out over the audience, holding them spellbound and enraptured, delivering their hopes and fears tangled in chords and rhythm. They called her an angel, her voice a gift.
She was famous, and she was a liar.","Dianne Sylvan,","fear, hope, liar, music",17
1241,"Oh no,"" I said, because if our life is just one endless song about hope and regret, then ""oh no"" is apparently that song's chorus, the words we always return to.","Brock Clarke,","hope, life, mistakes, regret",15
1242,"Sorry Johnny.""
""Sorry for what ""
""For shouting at you. It's just that when I think about the future I keep panicking. It's like falling from the top of the stairs in the dark not knowing where I'll end up.""
He put his arm around my shoulders. ""I understand. Life is precarious for most of us but more so for you. What you forget is what most of your friends see in you.""
""What's that ""
""The ability to beat the odds...""
""And fall on my feet ""
He nodded.
""I just hope that lasts.""
""It will Catkin it will. It wouldn't dare fail you.","Julia Golding,","friendship, future, hope, survival",13
1243,"In the midst of her tears came the thought, ""When people are in danger, they ask God to save them;"" and, slipping down upon her knees, she said her prayer as she had never said it before, for when human help seems gone we turn to Him as naturally as lost children cry to their father, and feel sure that he will hear and answer them.","Louisa May Alcott,","children, compassion, god, hope",11
1244,"Hope is some extraordinary spiritual grace that God gives us to control our fears, not to oust them. ",Vincent McNabb,hope,10
1245,"For if the darkness and corruption leave
A vestige of the thoughts that once I had,
Better by far you should forget and smile
Than that you should remember and be sad.","Christina Rossetti,","death, hope",10
1246,"That would be the death of anyone - to recognize false hopes with a certainty. One mustn't know that. If it is offered, refuse!","Jesse Ball,","false-hope, hope",10
1247,"By the time the last few notes fade, his hope will be restored, but each time he's force to resort to the Adagio it becomes harder, and he knows its effect is finite. There are only a certain number of Adagios left in him, and he will not recklessly spend this precious currency. ",Steven Galloway,"hope, music",9
1248,"Hope is a journey
Into an enchanted tomorrow","Karen Hackel,",hope,9
1249,"...This is the arena in which a spiritualized disobedience means most. It doesn't mean a second New Deal, another massive bureaucratic attack on our problems. It doesn't mean taking to the streets, throwing bricks through the window at the Bank of America, or driving a tractor through the local McDonald's. It means living differently. It means taking responsibility for the character of the human world. That's a real confrontation with the problem of value. In short, refusal of the present is a return to what Thoreau and Ruskin called ""human fundamentals, valuable things,"" and it is a movement into the future. This movement into the future is also a powerful expression of that most human spiritual emotion, Hope.
p.124","Curtis White,","curtis-white, disobedience, hope",8
1250,"The positive emotions that arise in...unpromising circumstances demonstrate that social ties and meaningful work are deeply desired, readily improvised, and intensely rewarding. The very structure of our economy and society prevent these goals from being achieved.",Rebecca Solnit,"altruism, disaster, hope",8
1251,"The journey through another world, beyond bad dreams
beyond the memories of a murdered generation,
cartographed in captivity by bare survivors
makes sacristans of us all.

The old ones go our bail, we oblate preachers of our tribes.
Be careful, they say, don't hock the beads of
kinship agonies; the moire-effect of unfamiliar hymns
upon our own, a change in pitch or shrillness of the voice
transforms the ways of song to words of poetry or prose
and makes distinctions
no one recognizes.
Surrounded and absorbed, we tread like Etruscans
on the edge of useless law; we pray
to the giver of prayer, we give the cane whistle
in ceremony, we swing the heavy silver chain
of incense burners. Migration makes
new citizens of Rome.",Elizabeth Cook-Lynn,"freedom, generation, hope, palimpsest, resilience, sword-sentiments, zugunruhe",7
1252,"Hope is a flicker, a candle flame kept burning by the simple act of breathing.",Joan Clark,hope,7
1253,Hope is a seed that grows inside us from the moment we are born,J. D. Willd,hope,7
1254,"Hope can be imagined as a domino effect, a chain reaction, each increment making the next increase more feasible... There are moments of fear and doubt that can deflate it.","Jerome Groopman, MD",hope,6
1255,"I suppose she's right. It's like a metaphor for life: No one wants an ornery old goat, but we can't resist opening the door ayway. We can't keep from hoping.","Lauren Myracle,",hope,5
1256,أستطيع أن أثق دائماً بمدينة ذات جسور، بغضّ النظر عن الألم. ففي المعلّق شيء شبيه بالأمل.,إيتل عدنان,hope,5
1257,"Faith doesn't always come naturally but as we take those steps of faith, we notice little by little that our faith has grown and it isn't as hard as we first thought. ",Jacqueline Winslow,"faith, hope, inspirational",4
1258,"More than a thousand people have been imprisoned—suspected of being part of the conspiracy—including all who served the royal family. Joliette is not safe—anywhere in France. If they discover your noble identity, you will beat me to the guillotine.","Debra Borchert,","courage, curiosity, drama, emotions, fiction, hope, intrigue, love, romance, sadness",3
1259,"A few weeks ago I had a dream. I dreamed I was back at the house, in the red room, reading my microeconomics textbook. Maddy outside playing with Hope, and Agnes was preparing dinner. It was just like old times. I was elated. I knew all along that they weren't really dead. It was all just a terrible mistake. Maddy joined me in the library. Strangely, she didn't smell like anything. Not her usual crème brulee or green apples or candy. That's when I realized she was dead, though I didn't know I was dreaming. She apologized for everything and then proceeded to explain why things had turned out the way they had. Her story made complete sense. It was what I needed to hear. Finally I had an answer. Finally I could let go. And then she vanished
When I woke up, in a pool of sweat, I couldn't remember a thing Maddy had said.","Katherine Easer,","best-ending-ever, death, hope, spoiler, understanding",2
1260,"How does one kill fear, I wonder? How do you shoot a spectre through the heart, slash off its spectral head, take it by its spectral throat?","Joseph Conrad,","anxiety, courage, fear, fight, fright, hate, hope, men-s-heart, mental-illness, mind, mystery, self-loathing, torture",42
1261,"Glossa

Time goes by, time comes along,
All is old and all is new;
What is right and what is wrong,
You must think and ask of you;
Have no hope and have no fear,
Waves that rise can never hold;
If they urge or if they cheer,
You remain aloof and cold.

To our sight a lot will glisten,
Many sounds will reach our ear;
Who could take the time to listen
And remember all we hear?
Keep aside from all that patter,
Seek yourself, far from the throng
When with loud and idle clatter
Time goes by, time comes along.

Nor forget the tongue of reason
Or its even scales depress
When the moment, changing season,
Wears the mask of happiness -
It is born of reason's slumber
And may last a wink as true:
For the one who knows its number
All is old and all is new.

Be as to a play, spectator,
As the world unfolds before:
You will know the heart of matter
Should they act two parts or four;
When they cry or tear asunder
From your seat enjoy along
And you'll learn from art to wonder
What is right and what is wrong.

Past and future, ever blending,
Are the twin sides of same page:
New start will begin with ending
When you know to learn from age;
All that was or be tomorrow
We have in the present, too;
But what's vain and futile sorrow
You must think and ask of you;


For the living cannot sever
From the means we've always had:
Now, as years ago, and ever,
Men are happy or are sad:
Other masks, same play repeated;
Diff'rent tongues, same words to hear;
Of your dreams so often cheated,
Have no hope and have no fear.

Hope not when the villains cluster
By success and glory drawn:
Fools with perfect lack of luster
Will outshine Hyperion!
Fear it not, they'll push each other
To reach higher in the fold,
Do not side with them as brother,
Waves that rise can never hold.

Sounds of siren songs call steady
Toward golden nets, astray;
Life attracts you into eddies
To change actors in the play;
Steal aside from crowd and bustle,
Do not look, seem not to hear
From your path, away from hustle,
If they urge or if they cheer;

If they reach for you, go faster,
Hold your tongue when slanders yell;
Your advice they cannot master,
Don't you know their measure well?
Let them talk and let them chatter,
Let all go past, young and old;
Unattached to man or matter,
You remain aloof and cold.

You remain aloof and cold
If they urge or if they cheer;
Waves that rise can never hold,
Have no hope and have no fear;
You must think and ask of you
What is right and what is wrong;
All is old and all is new,
Time goes by, time comes along.","Mihai Eminescu,","adrian-g-sahlean, aloof, cold, fear, glossa, hope, mihai-eminescu, new, old, poems, poetry, poetry-quotes, poezii, right, think, time, wrong",17
1262,"You have to go head, even if no one goes with you.","Lailah Gifty Akita,","achievement, adventure, alone, brave, courage, determination, education, faith, hope, inner-strength, inspiring, possibility, possible, sucess, walking, willpower, you-can",14
1263,"I wanted, for so long, for someone to understand me better than I understood myself, to take control of me, to save me, to make it all better. I thought that the hardest part of a loving, mutually healing relationship would be showing my vulnerable, raw spots to a person, even though I'd been hurt so many times before. This has not been the hardest part. The actual hardest part has been realizing that no one, no matter how compassionate and kind they are, will say the perfect things always. Myself included. The hardest part has been learning to communicate what I need, to hear what others need, to tell others how to tell me what they need. Intimacy takes a lot of communication. We all have triggers. I don't know your triggers and you don't know mine. No matter how much I love or trust you, you cannot possibly know exactly the words I need to hear, the words I don't want to hear, and the way I like to be touched. And how strange that we expect these things of each other. How strange, and self-sabotaging, that we refuse to get into relationships and friendships with people unless they treat us in just that perfect way. We've been raised to want fairy tales. We've been raised to wait for flawless saviors to rescue us. But the savior isn't flawless and the savior is not coming. The savior is you. The savior is still learning. The savior is never done learning. The savior is a human being. Forget perfect. Forget flawless. And start speaking your truth. Start speaking what you want and how you want it. And start asking and listening, really listening, to what the people around you say. Maybe, then, we will stop abandoning and hurting each other. Maybe, then, there's hope for us.",Vironika Tugaleva,"compassion, healing, hope, love, relationships, rescuing, salvation, self-love, self-salvation, self-understanding, understanding",13
1264,"Laughter with those that understand us is music for the soul.
A hug at the right moment and a kind shoulder to lean on,
Is the sprinkle of magic that keeps us walking towards hope.",Mimi Novic,"courage, happiness-quotes, hope, hugs, laughter, life-and-living, love-quotes-and-sayings, magic, music, spiritual-wisdom",13
1265,"Hopelessness can be contagious, but hope can be too. And there is no medicine to match it.","Mitch Albom,","hope, hopelessness, inspirational, love, proverbs",13
1266,"We are going to win our freedom because both the sacred heritage of our nation and the eternal will of the Almighty God are embodied in our echoing demands. So however difficult it is during this period, however difficult it is to continue to live with the agony and the continued existence of racism, however difficult it is to live amidst the constant hurt, the constant insult and the constant disrespect, I can still sing we shall overcome. We shall overcome because the arc of the moral universe is long but it bends towards justice.

We shall overcome because Carlisle is right. ""No lie can live forever."" We shall overcome because William Cullen Bryant is right. ""Truth crushed to earth will rise again."" We shall overcome because James Russell Lowell is right. ""Truth forever on the scaffold, wrong forever on the throne.""   Yet that scaffold sways the future. We shall overcome because the Bible is right.  ""You shall reap what you sow."" With this faith we will be able to hew out of the mountain of despair, a stone of hope. With this faith we will be able to transform the jangling discords of our nation into a beautiful symphony of brotherhood. With this faith we will be able to speed up the day when all of God's children all over this nation - black men and white men, Jews and Gentiles, Protestants and Catholics will be able to join hands and sing in the words of the old negro spiritual, ""Free at Last, Free at Last, Thank God Almighty, We are Free At Last.",Martin Luther King Jr.,"america, civil-rights, freedom, hope, justice, love, race-relations, racism, united-states, united-states-of-america, us, usa",10
1267,"Yes, there is no good pretending, it is hard to leave everything.","Samuel Beckett,","hope, human, pain, pretension, when-the-cynic-cries",8
1268,"Western civilization places so much emphasis on the idea of hope that we sacrifice the present moment. Hope is for the future. It cannot help us discover joy, peace, or enlightenment in the present moment.","Thich Nhat Hanh,","future, hope, mindfulness, presence, present, present-moment, western-civilization",8
1269,"Hope could not outlast the breather. Love, however . . . Love was something not even death could conquer, because at the end of everything, even life, he was hers.","Ryan Graudin,","death, hope, love",7
1270,"Neil said nothing. Andrew hooked his fingers in the collar of Neil's shirt and tugged just enough for Neil to feel it. ""I know what I'm doing. I knew what I was agreeing to when I took Kevin's side. I knew what it could cost us and how far I'd have to go. Understand? You aren't going anywhere. You're staying here."" Andrew didn't let go until Neil nodded, and then he reached for Neil's hand. He took his cigarette back, put it between his lips, and pressed a warm key into Neil's empty palm. Neil lifted his hand to look at it. The hardware logo engraved in it meant it was a copy. To what, Neil didn't know, but it only took him a moment to figure it out. Andrew used this key to unlock the front door and then took it off the ring on the porch. Now he was giving it to Neil. ""Get some sleep,"" Andrew said. ""We're going home tomorrow. We'll figure this out then."" Andrew went around Neil to the front door. He had no sympathy or comfort for his family as they grieved Seth's unexpected death, but he would keep watch on them from the doorway until they were okay again. It was harder than it should have been for Neil to look away from him, but he finally set off down the hall.","Nora Sakavic,","family, home, hope, love",7
1271,"My thoughts, I think, will soon be sound.
My mind, I hope, will soon be found.","Tahereh Mafi,","hope, identity, lost, poetry",6
1272,"What lies ahead seems unlikely; when it becomes the past, it seems inevitable.","Rebecca Solnit,","activism, history, hope, politics",6
1273,"Fireflies, to me, are nighttime butterflies,
Dazzling the night with magical flashes of light.
When I see these teeny tiny sparks dart in the night,
I am overcome with a sense of comfort and calm,
Same as when a butterfly flutters
around me during the day.
I’m drawn to the dance of both astonishing critters.
They remind me of life.
They remind me of hope.","Melody Lee,","fireflies, hope, inspiration, life, love, poetry",6
1274,"Come, dry your eyes, for you are LIFE, rarer than a quark and unpredictable beyond the dreams of Heisenberg; the clay in which the forces that shape all things leave their fingerprints most clearly.
Dry your eyes, and let's go home.","Alan Moore,","hope, life, meaning-of-life, wonder",5
1275,"...but if there was one thing that all my years as the Spider, all the battles, all the brushes with my own death, had taught me, then it was THIS.

That THIS was what was important. This moment right now and all the ones that we are lucky enough to have after it. Today, tomorrow, hell, maybe even forever.","Jennifer Estep,","hope, urban-fantasy",5
1276,"Hopeless change be contagious, but hope can be too. And there is no medicine to match it.","Mitch Albom,","hope, hopelessness, inspirational, love, medicine",5
1277,"You sound more like them every day,"" Andrew said. Neil guessed he meant their more optimistic teammates.
""You're going to have to come up with something of your own to hold onto. I'm safe, Kevin doesn't need your protection anymore, Nicky's going back to Erik eventually, and Aaron's got Katelyn. What are you going to live for if you're not playing sheepdog for us?""
""Aaron doesn't have Katelyn.""
""Denial doesn't suit you. We talked about this.""
""You talked,"" Andrew said. ""I didn't listen.""
""Choose us,"" Neil said. It was enough to shut Andrew up—maybe only for a second, but Neil would take any opening he could get. ""Kevin's going to retake his spot on Court before he graduates. He thinks I can make the cut with enough practice and time. Come with us. Let's all play in the Olympics together one day. We'd be unstoppable.""
""That's your obsession, not mine.""
""Borrow it until you have something of your own.","Nora Sakavic,","dreams-do-come-true, encouragement, hope",5
1278,"I couldn't help thinking that if I, by pure chance, had found a whole universe in a single unknown book, buried in that endless necropolis, tens of thousands more would remain unexplored, forgotten forever.","Carlos Ruiz Zafón,","hope, inspirational, life",4
1279,"To Hope

Oh, Hope! thou soother sweet of human woes!
How shall I lure thee to my haunts forlorn!
For me wilt thou renew the wither’d rose,
And clear my painful path of pointed thorn?
Ah come, sweet nymph! in smiles and softness drest,
Like the young hours that lead the tender year,
Enchantress! come, and charm my cares to rest:—
Alas! the flatterer flies, and will not hear!
A prey to fear, anxiety, and pain,
Must I a sad existence still deplore?
Lo!—the flowers fade, but all the thorns remain,
'For me the vernal garland blooms no more.'
Come then, 'pale Misery’s love!' be thou my cure,
And I will bless thee, who, tho’ slow, art sure.","Charlotte Turner Smith,","hope, poetry",4
1280,"La vie est vaine,
Un peu d’amour,
Un peu de haine,
Et puis—Bonjour!

La vie est brève:
Un peu d’espoir,
Un peu de rève
Et puis—Bon soir!

Ah, brief is Life,
Love’s short sweet way,
With dreamings rife,
And then—Good-day!

And Life is vain—
Hope’s vague delight,
Grief’s transient pain,
And then—Good-night.",George du Maurie,"agatha-christie, hope, inspirational, love",4
1281,"And where are the windows? Where does the light come in?
Bernie, old friend, forgive me, but I haven't got the answer to that one. I'm not even sure if there are any windows in this particular house. Maybe the light is just going to have to come in as best it can, through whatever chinks and cracks have been left in the builder's faulty craftsmanship, and if that's the case you can be sure that nobody feels worse about it than I do. God knows, Bernie; God knows there certainly ought to be a window around here somewhere, for all of us.","Richard Yates,","hope, loneliness",4
1282,They survived on the bare bones of hope.,"Moïra Fowley-Doyle,",hope,4
1283,"Then why did you come here?"" Andrew asked. ""Because I'm tired,"" Neil said, trying to sound defeated. It didn't take much effort. ""I have nowhere else to go, and I'm too jealous of Kevin to stay away from him. He knows what it's like to hate every day of his life, to wake up afraid every day, but he's got you at his back telling him everything's going to be okay. He has everything, even when he's lost everything, and I'm—"" Neil didn't want to say it, but the word was already there, broken and pathetic between them, ""—nothing. I'll always have and be nothing.","Nora Sakavic,","breaking-down-barriers, hope",4
1284,"What was Neil supposed to do with a truth like this? He was going to be dead in four months, five if he was lucky. He wasn't supposed to be this for anyone, Andrew least of all. Andrew said all year long—had said it to Neil's face just this week—that he didn't want anything. Neil shouldn't be the exception to that rule.","Nora Sakavic,","despair, hope, love, neil-josten",4
1285,How strange the feelings when it was not your name anymore that appeared as that person's favorite.,Hamidah Dolhadi,"family, friendship, hope, hurt, life, long-distance-relationship, loves",3
1286,"Is there more to see?"" Brixton asks.
""No. Just a long walk back to hope.","D.R. Hedge,","hope, paranormal, paranormal-romance, see, sightseeing, walk, werewolf",3
1287,"Stories migrate secretly. The assumption that whatever we now believe is just common sense, or what we always knew, is a way to save face. It's also a way to forget the power of a story and of a storyteller, the power in the margins, and the potential for change.","Rebecca Solnit,","activism, hope, politics, writing",3
1288,"Each day is always breaking out anew
Aspirations swirling round what you do",Richard L. Ratliff,"aspiration, day, goals, hope, new-day, tomorrow",3
1289,You are too full of your own hopes to hold anyone else's.,"Joe Abercrombie,","hope, life, reality, rin, selfishness",3
1290,"I feel a resurgence of my 6-year-old self… that little warrior, goddess of a girl reminding me of who I was when I was little, before the world got its hands on me.","Jennifer Elisabeth,","anxiety, art, beach, born-ready, cape-cod, coming-of-age, constellations, depression, destiny, fate, friends, girls, growing, growing-up, healing, hope, inspiration, jennifer-elisabeth, learning, life, love, lovers, ocean, pray, prayer, red-thread, red-thread-of-destiny, red-thread-of-fate, self-acceptance, self-love, self-reflection, soul, soul-mates, stars, teenagers, teens, time, universe, wish",96
1291,"He turned away, and suddenly she thought about the old children's story, where the stupid girl opens the box that God gave her, and all the evils of the world fly out, except Hope, which stays at the bottom; and she wondered what Hope was doing in there in the first place, in with all the bad things. Then the answer came to her, and she wondered how she could've been so stupid. Hope was in there because it was evil too, probably the worst of them all, so heavy with malice and pain that it couldn't drag itself out of the opened box.","K.J. Parker,","evil, false-hope, hope, malice, pain, pandora-s-box",78
1292,"It's the smell of him in the bathroom, all I need to get ready for the day. Watching him get dressed, and the sound in the kitchen; a slow hum of a song and his movements, picking things to eat. The way I could observe him, for hours, just go on with his day – or as he sleeps – simply breathing in and out, in and out, and it's like the hymn that sings me to peace.
I know the world is still out there and I know I'm not yet friendly to its pace, but as long as I know him with me, here, there, somewhere – us – I know I have a chance.",Charlotte Eriksson,"bathroom, beautiful, breathing, day, friend, getting-dressed, girl, grateful, him, hope, in-love, journal, kitchen, lit, love, morning, movement, observe, peace, poetry, prose, quote, romance, sleep, sleeping, song, songwriter, the-glass-child, us, world, young, youth",42
1293,I’m going to follow this invisible red thread until I find myself again… until I finally figure out… who I’m meant to be.,"Jennifer Elisabeth,","anxiety, art, beach, born-ready, cape-cod, coming-of-age, constellations, depression, destiny, fate, friends, girls, growing, growing-up, healing, hope, inspiration, jennifer-elisabeth, learning, life, love, lovers, ocean, pray, prayer, red-thread, red-thread-of-destiny, red-thread-of-fate, self-acceptance, self-love, self-reflection, soul, soul-mates, stars, teenagers, teens, time, universe, wish",37
1294,I know that this process of ‘me changing my life’ doesn’t just end once I set fire to this list of things I hate about myself. Tonight isn’t as much of a new beginning as it is a violent end and I know the real work hasn’t even started yet.,Jennifer Elisabeth,"anxiety, art, beach, born-ready, cape-cod, coming-of-age, constellations, depression, destiny, fate, friends, girls, growing, growing-up, healing, hope, inspiration, jennifer-elisabeth, learning, life, love, lovers, ocean, pray, prayer, red-thread, red-thread-of-destiny, red-thread-of-fate, self-acceptance, self-love, self-reflection, soul, soul-mates, stars, teenagers, teens, time, universe, wish",36
1295,"The traumatized person is often relieved simply to learn the true name of her condition. By ascertaining her diagnosis, she begins the process of mastery. No longer imprisoned in the wordlessness of the trauma, she discovers that there is a language for her experience. She discovers that she is not alone; others have suffered in similar ways. She discovers further that she is not crazy; the traumatic syndromes are normal human responses to extreme circumstances. And she discovers, finally, that she is not doomed to suffer this condition indefinitely; she can expect to recover, as others have recovered...",Judith Lewis Herman,"hope, recovery, science, trauma",31
1296,"When the great ship containing the hopes and aspirations of the world, when the great ship freighted with mankind goes down in the night of death, chaos and disaster, I am willing to go down with the ship. I will not be guilty of the ineffable meanness of paddling away in some orthodox canoe. I will go down with the ship, with those who love me, and with those whom I have loved. If there is a God who will damn his children forever, I would rather go to hell than to go to heaven and keep the society of such an infamous tyrant. I make my choice now. I despise that doctrine. It has covered the cheeks of this world with tears. It has polluted the hearts of children, and poisoned the imaginations of men. It has been a constant pain, a perpetual terror to every good man and woman and child. It has filled the good with horror and with fear; but it has had no effect upon the infamous and base. It has wrung the hearts of the tender; it has furrowed the cheeks of the good. This doctrine never should be preached again. What right have you, sir, Mr. clergyman, you, minister of the gospel, to stand at the portals of the tomb, at the vestibule of eternity, and fill the future with horror and with fear? I do not believe this doctrine: neither do you. If you did, you could not sleep one moment. Any man who believes it, and has within his breast a decent, throbbing heart, will go insane. A man who believes that doctrine and does not go insane has the heart of a snake and the conscience of a hyena.","Robert G. Ingersoll,","aspiration, belief, chaos, clergyman, conscience, damnation, death, disaster, doctrine, dogma, eternity, evil, fear, god, gospel, heaven, hell, hope, horror, imagination, insane, mankind, meanness, minister, orthodox, poison, preach, tyrant",29
1297,"Never loose hope. Stay strong, you never know what tomorrow brings.",Magith Noohukhan,"hope, strong, tomorrow",27
1298,"She bewitches you,"" Trevanion said. ""And she is yours for the taking. Any fool can see that. So take her and get whatever needs to be gotten out of your system.""
...
""Maybe you are right, Trevanion,"" he said, turning back to his father. ""But it is her hope that bewitches me, and that hope I may never get out of my system, no matter how many times she's to be gotten. Can you not see it burning in her eyes? Does it not make you want to look away when you have none to give in return? Her hope fills me with... something other than this dull weight I wake with each morning.","Melina Marchetta,","finnikin, hope, trevanion",17
1299,When you Love.. you Expect.. Once u start Expecting.. u have Hope.. Hopes in return makes you to put Trust.. and Trust makes u prone to Betrayal.. and whn u r Betrayed.. Hell falls over U...!!!,Abhijeet Sawant,"expectations, hope, love, trust",12
1300,"When the world caves in
Still my hope will cling
To Your promise
Where my courage ends
Let my heart find strength
In Your presence",Hillsong,"divine, favour, god, heart, heavenly, holy, hope, inspirational, jesus, life, love, promise, refuge",12
1301,"But only a person in the depths of despair neglected to look beyond winter to the spring that inevitably followed, bringing back color and life and hope.","Mary balogh,","hope, person, spring, winter",11
1302,"The more details, depth and thought you put into your ideas the more valuable they become.","Simon Zingerman,","art, business, creativity, feel-good, good-hearted, goodness, hero, heroes, hope, inspiration, inspirational, life, marketing, philosophy, simon-zingerman, success, we-all-need-heroes, wisdom, zingerman",11
1303,Uncertainty is the refuge of hope.,Henri-Frédéric Amiel,"hope, journal-intime, life-and-living",9
1304,"I kept reaching for my muses,
my wandering muses, floating
on clouds filled with their passions.”
(Muses of Wandering Passions, p. 64)","Chimnese Davids,","hope, life, love, muses, passion, understanding",8
1305,Love is my inner strength and my power.,Debasish Mridha,"education, happiness, hope, inspirational, intelligence, knowledge, life, love, philosophy, quotes, truth, wisdom",8
1306,"I made a sorry face in response to such strong insistence, but I couldn’t believe him. Fantasies were exactly that","Richelle E. Goodrich,","dreams, fantasy, hope, hopelessness, madness, richelle, richelle-goodrich, whimsy, wishes",7
1307,"Three rules to obey!

1. Don't be over-impressed by your past glories!
2. Don't be scared by your future stories!
3. Be hopeful to get out of today's miseries!","Israelmore Ayivor,","afraid, food-for-thought, future, glories, hope, hopeful, impression, impressive, israelmore-ayivor, mysteries, mysteries-of-life, obedience, obey, obey-the-law, over-impressed, past, past-glories, rules, scare, scared, stories, today",7
1308,"disappointment had to be postponed, hope kept alive as long as possible;","Graham Greene,","disappointment, hope, love",6
1309,"The idea of immortality, that like a sea has ebbed and flowed in the human heart, with its countless waves of hope and fear, beating against the shores and rocks of time and fate, was not born of any book, nor of any creed, nor of any religion. It was born of human affection, and it will continue to ebb and flow beneath the mists and clouds of doubt and darkness as long as love kisses the lips of death. It is the rainbow – Hope shining upon the tears of grief.",Robert G. Ingersoll,"atheism, death, eternity, fear, grief, hope, love, religion",5
1310,"You can never run from your past; it defines who you are today. But, use your Awo given intelligence and enjoy the future…because THAT only comes once.’ VAALBARA The Land of Shadows",Michelle Horst,"faith, guidance, hope, inspirational, intelegence, michelle-horst, vaalbara",4
1311,"Worry looks back, Hope looks forward, but Faith always looks up.","Umair Naeem,","faith, hope",4
1312,"Aquí hay algo más que recordar: la esperanza te mantiene viva. Incluso cuando estás muerta, es lo único que te mantiene viva.","Lauren Oliver,","faith, hope",4
